label,violation_score,attack_mode,uses_calibrated_probabilities,base_clean_p_risky,base_adv_p_risky,base_delta_p,reg_clean_p_risky,reg_adv_p_risky,reg_delta_p,base_clean_pred,base_adv_pred,base_flipped_risky_to_safe,reg_clean_pred,reg_adv_pred,reg_flipped_risky_to_safe
0,0.0,replace,False,0.30416653,0.4091694,0.10500288,0.33593583,0.5830646,0.24712878,0,1,0,0,1,0
0,0.0,replace,False,0.66248703,0.4645207,-0.19796634,0.6090459,0.6217972,0.012751281,1,1,0,1,1,0
0,0.0,replace,False,0.51875097,0.46535808,-0.053392887,0.5139925,0.6193625,0.105369985,1,1,0,1,1,0
1,0.0,replace,False,0.6530877,0.5001119,-0.1529758,0.6447992,0.66295516,0.018155992,1,1,0,1,1,0
0,0.0,replace,False,0.6224137,0.47072977,-0.15168393,0.43129188,0.61994505,0.18865317,1,1,0,1,1,0
0,0.0,replace,False,0.3549064,0.5655375,0.2106311,0.3396702,0.66964704,0.32997683,1,1,0,0,1,0
0,0.0,replace,False,0.13840778,0.5836958,0.44528806,0.14419343,0.67462444,0.53043103,0,1,0,0,1,0
0,0.0,replace,False,0.27376503,0.4970193,0.22325426,0.29773,0.62268513,0.32495514,0,1,0,0,1,0
0,0.0,replace,False,0.5047135,0.50420535,-0.0005081296,0.5058086,0.6696949,0.16388631,1,1,0,1,1,0
0,0.0,replace,False,0.4173123,0.44336614,0.026053846,0.46817198,0.6120802,0.14390823,1,1,0,1,1,0
0,0.0,replace,False,0.4826478,0.4324633,-0.050184518,0.48758355,0.543761,0.056177467,1,1,0,1,1,0
0,0.0,replace,False,0.35525927,0.48889393,0.13363466,0.32329103,0.647632,0.32434097,1,1,0,0,1,0
0,0.0,replace,False,0.47362834,0.49069065,0.017062306,0.48073387,0.5945682,0.11383432,1,1,0,1,1,0
0,0.0,replace,False,0.41454303,0.46705663,0.0525136,0.4624274,0.6425961,0.18016872,1,1,0,1,1,0
0,0.0,replace,False,0.6291105,0.4301456,-0.19896492,0.645551,0.5369495,-0.10860151,1,1,0,1,1,0
0,0.0,replace,False,0.49673414,0.51752084,0.020786703,0.5089108,0.6355558,0.12664503,1,1,0,1,1,0
0,0.0,replace,False,0.3154596,0.40740684,0.09194723,0.32916817,0.5855416,0.25637344,0,1,0,0,1,0
0,0.0,replace,False,0.14622128,0.44462085,0.29839957,0.15007915,0.5567018,0.40662265,0,1,0,0,1,0
0,0.0,replace,False,0.46837682,0.46576348,-0.0026133358,0.49476558,0.62236613,0.12760055,1,1,0,1,1,0
0,0.0,replace,False,0.47337082,0.4038756,-0.06949523,0.510656,0.60989213,0.09923613,1,1,0,1,1,0
0,0.0,replace,False,0.28830388,0.4034355,0.11513162,0.31449756,0.5502685,0.23577091,0,1,0,0,1,0
0,0.0,replace,False,0.13520265,0.4054292,0.27022657,0.14656243,0.5519481,0.40538564,0,1,0,0,1,0
0,0.1304347826086956,replace,False,0.54432005,0.47324574,-0.07107431,0.5294074,0.63454187,0.10513449,1,1,0,1,1,0
0,0.0,replace,False,0.35793686,0.5814874,0.22355056,0.31106928,0.67327315,0.36220387,1,1,0,0,1,0
0,0.0,replace,False,0.16190675,0.5034161,0.34150937,0.14756986,0.6239321,0.47636226,0,1,0,0,1,0
0,0.0,replace,False,0.5234655,0.5894816,0.06601608,0.51471335,0.67942226,0.16470891,1,1,0,1,1,0
0,0.0,replace,False,0.38741878,0.41611958,0.028700799,0.35510415,0.5603899,0.20528573,1,1,0,1,1,0
0,0.0,replace,False,0.58392584,0.47561294,-0.108312905,0.5889536,0.5857526,-0.0032010078,1,1,0,1,1,0
0,0.0,replace,False,0.41928223,0.4449436,0.02566138,0.46784246,0.59738016,0.1295377,1,1,0,1,1,0
0,0.0,replace,False,0.6216918,0.4424881,-0.17920372,0.59236395,0.6140202,0.021656275,1,1,0,1,1,0
1,0.0,replace,False,0.2885651,0.46443662,0.17587152,0.3296506,0.58162934,0.25197873,0,1,0,0,1,0
0,0.0,replace,False,0.3147195,0.40531868,0.09059918,0.30849373,0.5456808,0.23718709,0,1,0,0,1,0
0,0.0,replace,False,0.12846102,0.42084014,0.29237914,0.14362721,0.53558314,0.3919559,0,1,0,0,1,0
0,0.0,replace,False,0.32709053,0.57237864,0.2452881,0.30471817,0.670332,0.36561385,0,1,0,0,1,0
0,0.0,replace,False,0.46604672,0.48658687,0.020540148,0.48684826,0.61513996,0.1282917,1,1,0,1,1,0
0,0.0,replace,False,0.33250728,0.44381192,0.11130464,0.34654486,0.6014411,0.25489622,0,1,0,0,1,0
0,0.0,replace,False,0.32761633,0.4403072,0.112690866,0.32005888,0.58977383,0.26971495,0,1,0,0,1,0
0,0.0,replace,False,0.6592035,0.431666,-0.22753754,0.6243857,0.5927971,-0.031588614,1,1,0,1,1,0
0,0.0,replace,False,0.1362072,0.47089487,0.33468768,0.1481887,0.61680454,0.46861583,0,1,0,0,1,0
0,0.0,replace,False,0.4953873,0.46285582,-0.03253147,0.5050001,0.6247785,0.119778395,1,1,0,1,1,0
1,0.0,replace,False,0.15590955,0.45846382,0.30255425,0.15878682,0.61503744,0.4562506,0,1,0,0,1,0
1,0.0,replace,False,0.46956712,0.5001503,0.030583203,0.49416062,0.620594,0.1264334,1,1,0,1,1,0
0,0.0,replace,False,0.33005342,0.47982842,0.149775,0.3263921,0.5881857,0.2617936,0,1,0,0,1,0
0,0.0,replace,False,0.32409436,0.45461896,0.1305246,0.34631997,0.61413354,0.26781356,0,1,0,0,1,0
0,0.0,replace,False,0.49932584,0.39918607,-0.10013977,0.493152,0.5456167,0.052464694,1,1,0,1,1,0
0,0.0,replace,False,0.66335917,0.5452822,-0.11807698,0.6719425,0.65993124,-0.01201123,1,1,0,1,1,0
1,0.0,replace,False,0.44832438,0.44362238,-0.004702002,0.49498022,0.6035456,0.10856539,1,1,0,1,1,0
1,0.0,replace,False,0.29663393,0.48461062,0.18797669,0.3533937,0.59402084,0.24062714,0,1,0,1,1,0
1,0.0,replace,False,0.30008623,0.55304754,0.2529613,0.3156961,0.6626249,0.3469288,0,1,0,0,1,0
0,0.0,replace,False,0.14699498,0.4363866,0.2893916,0.14604808,0.54408485,0.39803678,0,1,0,0,1,0
1,0.0,replace,False,0.34659013,0.4560525,0.10946238,0.3328877,0.6131596,0.2802719,0,1,0,0,1,0
1,0.0,replace,False,0.47914192,0.4736642,-0.0054777265,0.48280635,0.62278295,0.13997659,1,1,0,1,1,0
0,0.0,replace,False,0.12138055,0.38221413,0.26083356,0.14369145,0.5422559,0.39856443,0,1,0,0,1,0
1,0.0,replace,False,0.7907483,0.4656991,-0.3250492,0.7896687,0.6280232,-0.16164547,1,1,0,1,1,0
0,0.0,replace,False,0.77415806,0.47122088,-0.30293718,0.7198942,0.6174207,-0.1024735,1,1,0,1,1,0
0,0.0,replace,False,0.15630448,0.44856372,0.29225925,0.1504292,0.6006413,0.45021212,0,1,0,0,1,0
0,0.0,replace,False,0.31107503,0.38496155,0.07388651,0.343954,0.5774755,0.23352149,0,1,0,0,1,0
0,0.0,replace,False,0.12826535,0.45997292,0.33170757,0.14051151,0.61720943,0.47669792,0,1,0,0,1,0
0,0.0,replace,False,0.35306624,0.5775143,0.22444806,0.32736793,0.66975415,0.34238622,1,1,0,0,1,0
0,0.0,replace,False,0.14739157,0.49003184,0.34264028,0.153864,0.65165627,0.49779227,0,1,0,0,1,0
0,0.0,replace,False,0.6495696,0.4865402,-0.16302937,0.6086673,0.62808967,0.019422352,1,1,0,1,1,0
0,0.0,replace,False,0.12280288,0.5542782,0.4314753,0.143388,0.6644168,0.52102876,0,1,0,0,1,0
0,0.0,replace,False,0.3642924,0.46094403,0.09665161,0.32370517,0.6192853,0.29558012,1,1,0,0,1,0
0,0.0,replace,False,0.14417751,0.50062555,0.35644805,0.15315995,0.65565985,0.50249994,0,1,0,0,1,0
1,0.0,replace,False,0.49390286,0.5089096,0.015006721,0.50602496,0.62918144,0.12315649,1,1,0,1,1,0
0,0.0,replace,False,0.77438116,0.42423075,-0.3501504,0.76069677,0.5694634,-0.1912334,1,1,0,1,1,0
0,0.0,replace,False,0.45051163,0.3978256,-0.052686036,0.4978487,0.52688164,0.029032946,1,1,0,1,1,0
0,0.0,replace,False,0.39711544,0.5017411,0.10462567,0.34138316,0.60116106,0.2597779,1,1,0,0,1,0
0,0.0,replace,False,0.32249433,0.40210482,0.0796105,0.3076976,0.55061835,0.24292076,0,1,0,0,1,0
0,0.0,replace,False,0.54179764,0.4216565,-0.12014115,0.51974773,0.56710184,0.047354102,1,1,0,1,1,0
0,0.0,replace,False,0.6424965,0.5888731,-0.053623438,0.59189135,0.68378377,0.09189242,1,1,0,1,1,0
0,0.0,replace,False,0.2928491,0.40941116,0.11656207,0.33474496,0.5294276,0.19468263,0,1,0,0,1,0
0,0.0,replace,False,0.1474557,0.46413043,0.3166747,0.16245423,0.61454606,0.4520918,0,1,0,0,1,0
1,0.0,replace,False,0.7889013,0.50864804,-0.2802533,0.79108524,0.60497,-0.18611526,1,1,0,1,1,0
0,0.0,replace,False,0.382751,0.42738524,0.044634253,0.3303102,0.54490596,0.21459576,1,1,0,0,1,0
0,0.0,replace,False,0.3628166,0.48875684,0.12594023,0.34885004,0.6521547,0.30330464,1,1,0,0,1,0
0,0.0,replace,False,0.56499004,0.5028715,-0.06211853,0.5239039,0.6658082,0.1419043,1,1,0,1,1,0
0,0.0,replace,False,0.7981673,0.4632581,-0.3349092,0.78889835,0.6241613,-0.16473705,1,1,0,1,1,0
0,0.0,replace,False,0.29320347,0.42241892,0.12921545,0.32382736,0.53588647,0.21205911,0,1,0,0,1,0
0,0.0,replace,False,0.1123493,0.42640954,0.31406024,0.1315292,0.6288455,0.4973163,0,1,0,0,1,0
1,0.0,replace,False,0.53918546,0.4967747,-0.04241076,0.5249475,0.6596104,0.13466287,1,1,0,1,1,0
0,0.0,replace,False,0.4942877,0.44534218,-0.048945516,0.50557715,0.5997028,0.09412563,1,1,0,1,1,0
0,0.0,replace,False,0.39186418,0.5851273,0.19326311,0.33555853,0.67672354,0.341165,1,1,0,0,1,0
0,0.0,replace,False,0.5333936,0.4567803,-0.07661331,0.51530033,0.61029917,0.09499884,1,1,0,1,1,0
1,0.0,replace,False,0.61437786,0.4403279,-0.17404994,0.5873168,0.54979074,-0.03752607,1,1,0,1,1,0
0,0.0,replace,False,0.35201874,0.57512516,0.22310641,0.35538018,0.6710275,0.3156473,1,1,0,1,1,0
1,0.0,replace,False,0.7147569,0.46383992,-0.250917,0.6450519,0.6202629,-0.024788976,1,1,0,1,1,0
0,0.0,replace,False,0.303184,0.39665097,0.09346697,0.31928533,0.5477655,0.22848016,0,1,0,0,1,0
0,0.0,replace,False,0.49551085,0.48360264,-0.011908203,0.49845672,0.6376932,0.13923651,1,1,0,1,1,0
0,0.0,replace,False,0.4529882,0.49910724,0.046119034,0.4913456,0.61652434,0.12517872,1,1,0,1,1,0
1,0.0,replace,False,0.37496412,0.4477947,0.07283059,0.37620458,0.5994935,0.22328892,1,1,0,1,1,0
0,0.0,replace,False,0.3335635,0.4873356,0.15377209,0.32588223,0.5898263,0.26394406,0,1,0,0,1,0
0,0.0,replace,False,0.11450814,0.47062677,0.35611862,0.13274355,0.58107543,0.4483319,0,1,0,0,1,0
0,0.0,replace,False,0.14946087,0.4727042,0.32324332,0.15732004,0.6355921,0.47827208,0,1,0,0,1,0
1,0.0,replace,False,0.619364,0.44228223,-0.1770818,0.5973306,0.5497514,-0.04757917,1,1,0,1,1,0
0,0.0,replace,False,0.770394,0.49033213,-0.2800619,0.72512627,0.58887213,-0.13625413,1,1,0,1,1,0
0,0.0,replace,False,0.37548527,0.45858023,0.083094954,0.36563638,0.6103733,0.24473694,1,1,0,1,1,0
0,0.0,replace,False,0.5468955,0.5073331,-0.039562404,0.5279541,0.6292002,0.10124612,1,1,0,1,1,0
0,0.0,replace,False,0.49892533,0.58273524,0.08380991,0.51153994,0.6755883,0.16404837,1,1,0,1,1,0
0,0.0,replace,False,0.31115577,0.4758631,0.16470733,0.3268515,0.6228692,0.2960177,0,1,0,0,1,0
0,0.0,replace,False,0.5109776,0.43378684,-0.07719079,0.49717242,0.5416335,0.04446107,1,1,0,1,1,0
0,0.0,replace,False,0.27593207,0.4315824,0.15565032,0.30909306,0.6003875,0.29129446,0,1,0,0,1,0
0,0.0,replace,False,0.51750195,0.47981167,-0.037690282,0.49874142,0.63139117,0.13264975,1,1,0,1,1,0
0,0.0,replace,False,0.79659945,0.42011678,-0.37648267,0.76626945,0.5617797,-0.20448977,1,1,0,1,1,0
1,0.0,replace,False,0.38556892,0.4373757,0.051806778,0.39299607,0.5948257,0.20182961,1,1,0,1,1,0
0,0.0,replace,False,0.13965449,0.5062527,0.36659822,0.15308276,0.62125045,0.4681677,0,1,0,0,1,0
1,0.0,replace,False,0.3681692,0.51061606,0.14244688,0.3623647,0.6242287,0.261864,1,1,0,1,1,0
0,0.0,replace,False,0.1486119,0.5059348,0.35732287,0.15251392,0.6030823,0.45056838,0,1,0,0,1,0
0,0.0,replace,False,0.50003105,0.44656217,-0.053468883,0.5037317,0.61675364,0.11302191,1,1,0,1,1,0
1,0.1304347826086956,replace,False,0.7468871,0.43170348,-0.3151836,0.7103851,0.5706429,-0.1397422,1,1,0,1,1,0
1,0.0,replace,False,0.63939655,0.46882895,-0.1705676,0.6267662,0.6275918,0.00082558393,1,1,0,1,1,0
0,0.0,replace,False,0.32194376,0.5600742,0.23813045,0.33651066,0.66594565,0.329435,0,1,0,0,1,0
1,0.0,replace,False,0.5084268,0.45020667,-0.05822012,0.49141246,0.61449665,0.12308419,1,1,0,1,1,0
1,0.0,replace,False,0.13366249,0.48893493,0.35527244,0.1534755,0.6534555,0.49998,0,1,0,0,1,0
0,0.0,replace,False,0.13272895,0.45626608,0.3235371,0.15350416,0.61873186,0.4652277,0,1,0,0,1,0
0,0.0,replace,False,0.49884433,0.55562705,0.056782722,0.50038147,0.6674521,0.16707063,1,1,0,1,1,0
0,0.0,replace,False,0.32173446,0.44372007,0.121985614,0.35027516,0.6063693,0.25609416,0,1,0,1,1,0
0,0.0,replace,False,0.3223483,0.48062617,0.15827787,0.35873753,0.61787665,0.25913912,0,1,0,1,1,0
0,0.0,replace,False,0.14424357,0.47879428,0.3345507,0.15867351,0.62722003,0.4685465,0,1,0,0,1,0
0,0.0,replace,False,0.12086951,0.45803326,0.33716375,0.14329378,0.64451903,0.50122523,0,1,0,0,1,0
0,0.0,replace,False,0.12134574,0.53896403,0.41761827,0.13746564,0.66037524,0.5229096,0,1,0,0,1,0
0,0.0,replace,False,0.52774966,0.45604402,-0.07170564,0.5203313,0.60422343,0.08389211,1,1,0,1,1,0
1,0.0,replace,False,0.13578045,0.57903475,0.4432543,0.1412,0.6713979,0.5301979,0,1,0,0,1,0
0,0.0,replace,False,0.33987504,0.4286407,0.08876565,0.3708068,0.54022235,0.16941553,0,1,0,1,1,0
0,0.0,replace,False,0.44608495,0.40981388,-0.036271065,0.4684492,0.53454477,0.06609556,1,1,0,1,1,0
1,0.0,replace,False,0.47029582,0.43934155,-0.030954272,0.49072006,0.59491444,0.10419437,1,1,0,1,1,0
0,0.0,replace,False,0.5080612,0.5849785,0.07691735,0.49679616,0.6789215,0.18212536,1,1,0,1,1,0
0,0.0,replace,False,0.12230051,0.426587,0.30428648,0.1396342,0.59070605,0.45107186,0,1,0,0,1,0
0,0.0,replace,False,0.51589584,0.58496284,0.069067,0.5095892,0.6755951,0.16600591,1,1,0,1,1,0
1,0.0,replace,False,0.6446508,0.376886,-0.2677648,0.66165406,0.5438608,-0.11779326,1,1,0,1,1,0
0,0.0,replace,False,0.13773912,0.5816502,0.44391108,0.15007387,0.6744372,0.52436334,0,1,0,0,1,0
0,0.0,replace,False,0.3260104,0.44955137,0.12354097,0.36013454,0.60450405,0.2443695,0,1,0,1,1,0
0,0.0,replace,False,0.34438533,0.4610996,0.11671427,0.37821913,0.6196866,0.24146748,0,1,0,1,1,0
0,0.0,replace,False,0.13734882,0.47916734,0.3418185,0.14297214,0.64859813,0.50562596,0,1,0,0,1,0
0,0.0,replace,False,0.124751434,0.44456807,0.31981665,0.14162467,0.60880727,0.46718258,0,1,0,0,1,0
0,0.0,replace,False,0.13142116,0.5667789,0.43535775,0.13711177,0.67208284,0.53497106,0,1,0,0,1,0
0,0.0,replace,False,0.46628106,0.42432696,-0.0419541,0.4987971,0.6042525,0.10545543,1,1,0,1,1,0
0,0.0,replace,False,0.64285415,0.45737076,-0.1854834,0.62097704,0.61117387,-0.009803176,1,1,0,1,1,0
0,0.0,replace,False,0.37442514,0.43518344,0.060758293,0.4419907,0.6017038,0.15971312,1,1,0,1,1,0
0,0.0,replace,False,0.3198025,0.44868925,0.12888676,0.31893218,0.60292685,0.28399467,0,1,0,0,1,0
0,0.0,replace,False,0.37125164,0.5779457,0.20669407,0.3609625,0.6718786,0.31091607,1,1,0,1,1,0
0,0.0,replace,False,0.47251517,0.45697013,-0.01554504,0.48877075,0.6035528,0.114782065,1,1,0,1,1,0
0,0.0,replace,False,0.6732619,0.45014304,-0.22311884,0.6523124,0.5965224,-0.055790007,1,1,0,1,1,0
0,0.0,replace,False,0.3232352,0.41999185,0.09675664,0.33452222,0.60168177,0.26715955,0,1,0,0,1,0
0,0.0,replace,False,0.13342267,0.48976588,0.3563432,0.14189623,0.6135386,0.47164237,0,1,0,0,1,0
0,0.0,replace,False,0.14025256,0.5072323,0.36697975,0.1462558,0.6066391,0.4603833,0,1,0,0,1,0
0,0.0,replace,False,0.473375,0.41457915,-0.05879584,0.4913813,0.55500245,0.06362116,1,1,0,1,1,0
0,0.0,replace,False,0.41610843,0.386453,-0.029655427,0.49895376,0.5967465,0.097792745,1,1,0,1,1,0
0,0.0,replace,False,0.61205107,0.4886374,-0.12341368,0.58932215,0.653178,0.06385583,1,1,0,1,1,0
0,0.0,replace,False,0.14454056,0.42062607,0.2760855,0.14937972,0.53469646,0.38531673,0,1,0,0,1,0
0,0.0,replace,False,0.4609798,0.44703937,-0.013940424,0.49377167,0.60510194,0.11133027,1,1,0,1,1,0
0,0.0,replace,False,0.15580437,0.4171974,0.26139304,0.15624462,0.5679877,0.41174304,0,1,0,0,1,0
0,0.0,replace,False,0.32134625,0.46571255,0.1443663,0.3293584,0.62323624,0.29387784,0,1,0,0,1,0
0,0.0,replace,False,0.49712786,0.449217,-0.04791087,0.49693802,0.607999,0.11106101,1,1,0,1,1,0
0,0.0,replace,False,0.43201715,0.48641217,0.05439502,0.48465037,0.65450656,0.16985619,1,1,0,1,1,0
1,0.0,replace,False,0.7520886,0.46579581,-0.2862928,0.75611025,0.6271104,-0.12899983,1,1,0,1,1,0
0,0.0,replace,False,0.36021063,0.40400687,0.04379624,0.3322221,0.55606866,0.22384655,1,1,0,0,1,0
0,0.0,replace,False,0.12053557,0.570791,0.45025545,0.13906455,0.6698781,0.5308136,0,1,0,0,1,0
0,0.0,replace,False,0.14536418,0.5083552,0.36299103,0.14792651,0.62821656,0.48029006,0,1,0,0,1,0
0,0.0,replace,False,0.3142606,0.38265738,0.06839678,0.3281773,0.54092187,0.21274456,0,1,0,0,1,0
1,0.1304347826086956,replace,False,0.6823581,0.5170809,-0.16527718,0.7024505,0.6743892,-0.02806133,1,1,0,1,1,0
0,0.0,replace,False,0.1361588,0.43074065,0.29458186,0.15856116,0.5913294,0.43276823,0,1,0,0,1,0
0,0.0,replace,False,0.13194051,0.402053,0.27011248,0.14397892,0.5582123,0.41423336,0,1,0,0,1,0
0,0.0,replace,False,0.6512372,0.44694015,-0.20429704,0.6161752,0.55737025,-0.05880493,1,1,0,1,1,0
0,0.0,replace,False,0.6830049,0.3716943,-0.31131062,0.706455,0.5295381,-0.1769169,1,1,0,1,1,0
0,0.0,replace,False,0.69930035,0.49448153,-0.20481881,0.67622894,0.5973867,-0.07884222,1,1,0,1,1,0
0,0.0,replace,False,0.4572268,0.44586104,-0.011365771,0.5043473,0.59633845,0.09199113,1,1,0,1,1,0
0,0.0,replace,False,0.13254945,0.453007,0.32045758,0.1476118,0.60837716,0.46076536,0,1,0,0,1,0
1,0.0,replace,False,0.556242,0.43179822,-0.12444377,0.57553035,0.5939445,0.01841414,1,1,0,1,1,0
1,0.0,replace,False,0.6941728,0.4703747,-0.2237981,0.6596318,0.6239147,-0.03571707,1,1,0,1,1,0
1,0.0,replace,False,0.49626774,0.45057476,-0.04569298,0.49260458,0.60738355,0.114778966,1,1,0,1,1,0
1,0.0,replace,False,0.77574134,0.42124936,-0.35449198,0.75716287,0.56461126,-0.19255161,1,1,0,1,1,0
0,0.0,replace,False,0.637346,0.47778037,-0.15956566,0.5868093,0.6238941,0.037084818,1,1,0,1,1,0
0,0.0,replace,False,0.1268566,0.4262312,0.2993746,0.13973609,0.5424489,0.4027128,0,1,0,0,1,0
0,0.0,replace,False,0.28328636,0.47504926,0.1917629,0.29505184,0.5784309,0.28337905,0,1,0,0,1,0
1,0.0,replace,False,0.780177,0.42138666,-0.35879034,0.7827657,0.56796503,-0.21480066,1,1,0,1,1,0
0,0.0,replace,False,0.1320316,0.43734047,0.30530888,0.1602075,0.5425736,0.38236606,0,1,0,0,1,0
0,0.0,replace,False,0.461111,0.47065598,0.009544969,0.46950024,0.623605,0.15410477,1,1,0,1,1,0
0,0.0,replace,False,0.306225,0.4313513,0.1251263,0.32235166,0.54163283,0.21928117,0,1,0,0,1,0
0,0.0,replace,False,0.6012877,0.455243,-0.14604473,0.59297615,0.61349344,0.02051729,1,1,0,1,1,0
0,0.0,replace,False,0.13831562,0.46655896,0.32824335,0.15388873,0.61295736,0.45906863,0,1,0,0,1,0
0,0.0,replace,False,0.51324314,0.46590033,-0.047342807,0.507632,0.6154398,0.107807755,1,1,0,1,1,0
0,0.0,replace,False,0.12937827,0.41652927,0.28715098,0.1500936,0.57342243,0.42332882,0,1,0,0,1,0
0,0.0,replace,False,0.46274203,0.4494938,-0.013248235,0.49737608,0.6148631,0.11748701,1,1,0,1,1,0
0,0.0,replace,False,0.117980935,0.41778466,0.29980373,0.13761222,0.6116076,0.4739954,0,1,0,0,1,0
1,0.0,replace,False,0.47728357,0.45283377,-0.024449795,0.494541,0.6152111,0.12067014,1,1,0,1,1,0
0,0.0,replace,False,0.57687414,0.43712157,-0.13975257,0.58110785,0.5424632,-0.03864467,1,1,0,1,1,0
0,0.0,replace,False,0.68867517,0.50089926,-0.18777591,0.64973855,0.59837174,-0.051366806,1,1,0,1,1,0
1,0.0,replace,False,0.5202674,0.46649656,-0.05377087,0.5272309,0.6201242,0.0928933,1,1,0,1,1,0
0,0.0,replace,False,0.5141291,0.46785155,-0.046277553,0.52338463,0.6273254,0.103940785,1,1,0,1,1,0
0,0.0,replace,False,0.3663875,0.56736195,0.20097446,0.33206016,0.669454,0.33739382,1,1,0,0,1,0
0,0.2608695652173913,replace,False,0.6494983,0.46409896,-0.18539932,0.6305413,0.6252393,-0.005302012,1,1,0,1,1,0
1,0.0,replace,False,0.341798,0.5076439,0.16584587,0.3285614,0.6247103,0.29614893,0,1,0,0,1,0
0,0.0,replace,False,0.3786285,0.5112136,0.13258511,0.32510108,0.6304985,0.30539745,1,1,0,0,1,0
0,0.0,replace,False,0.53476036,0.41889665,-0.11586371,0.52382207,0.56436574,0.040543675,1,1,0,1,1,0
0,0.0,replace,False,0.13151702,0.40263984,0.2711228,0.14701313,0.54348165,0.39646852,0,1,0,0,1,0
0,0.0,replace,False,0.4030015,0.46840012,0.06539863,0.37325794,0.631624,0.25836605,1,1,0,1,1,0
0,0.0,replace,False,0.13214624,0.45166504,0.3195188,0.14145795,0.61756814,0.4761102,0,1,0,0,1,0
0,0.0,replace,False,0.53078985,0.49744064,-0.033349216,0.51563656,0.65978134,0.14414477,1,1,0,1,1,0
1,0.0,replace,False,0.6275113,0.49290377,-0.13460755,0.6029935,0.6206066,0.017613113,1,1,0,1,1,0
1,0.0,replace,False,0.6519502,0.47551513,-0.17643505,0.627054,0.638205,0.011151016,1,1,0,1,1,0
0,0.0,replace,False,0.49249035,0.46054196,-0.031948388,0.5035816,0.6251256,0.121544,1,1,0,1,1,0
0,0.0,replace,False,0.5307511,0.51226187,-0.018489242,0.5316363,0.6315732,0.0999369,1,1,0,1,1,0
0,0.0,replace,False,0.13047491,0.46833444,0.3378595,0.14343075,0.6150829,0.47165215,0,1,0,0,1,0
0,0.0,replace,False,0.66677123,0.42378804,-0.24298319,0.7093871,0.5877494,-0.1216377,1,1,0,1,1,0
0,0.0,replace,False,0.13438782,0.44064084,0.30625302,0.14471462,0.5968038,0.45208916,0,1,0,0,1,0
0,0.0,replace,False,0.51146233,0.5782584,0.066796064,0.51924187,0.6735251,0.15428323,1,1,0,1,1,0
0,0.0,replace,False,0.27381063,0.40256757,0.12875694,0.29496393,0.60132945,0.30636552,0,1,0,0,1,0
1,0.0,replace,False,0.6927271,0.47269112,-0.22003597,0.6494706,0.6510596,0.0015890002,1,1,0,1,1,0
1,0.0,replace,False,0.55011946,0.5844048,0.034285367,0.51966697,0.6728434,0.15317643,1,1,0,1,1,0
1,0.0,replace,False,0.6397107,0.40885887,-0.23085186,0.61719877,0.5533698,-0.063828945,1,1,0,1,1,0
0,0.0,replace,False,0.48449564,0.552658,0.06816238,0.5047357,0.66487557,0.16013986,1,1,0,1,1,0
0,0.0,replace,False,0.1249507,0.43417975,0.30922905,0.14269622,0.6086417,0.46594548,0,1,0,0,1,0
0,0.0,replace,False,0.2918871,0.4369531,0.145066,0.33241132,0.5957303,0.263319,0,1,0,0,1,0
0,0.0,replace,False,0.35638884,0.5720937,0.21570489,0.3570249,0.66728216,0.31025726,1,1,0,1,1,0
0,0.0,replace,False,0.49919152,0.40274647,-0.096445054,0.4965641,0.5489739,0.052409828,1,1,0,1,1,0
0,0.0,replace,False,0.54435784,0.5910494,0.046691537,0.52989155,0.6845985,0.15470695,1,1,0,1,1,0
0,0.0,replace,False,0.44274387,0.4647181,0.021974236,0.48504788,0.6104659,0.125418,1,1,0,1,1,0
0,0.0,replace,False,0.7820221,0.5038129,-0.2782092,0.7770216,0.60283756,-0.17418402,1,1,0,1,1,0
1,0.0,replace,False,0.60992336,0.4621579,-0.14776546,0.5830488,0.6196988,0.036650002,1,1,0,1,1,0
0,0.0,replace,False,0.11479481,0.40396702,0.2891722,0.13755995,0.5286348,0.39107484,0,1,0,0,1,0
1,0.0,replace,False,0.5088593,0.4111753,-0.097683966,0.50362015,0.55038476,0.046764612,1,1,0,1,1,0
0,0.0,replace,False,0.45937568,0.4451807,-0.014194965,0.4895,0.5986228,0.10912281,1,1,0,1,1,0
0,0.1304347826086956,replace,False,0.7509038,0.46674895,-0.28415483,0.70009047,0.62723094,-0.072859526,1,1,0,1,1,0
0,0.0,replace,False,0.4749634,0.50795007,0.03298667,0.47606808,0.6284713,0.15240324,1,1,0,1,1,0
0,0.0,replace,False,0.35053185,0.41283876,0.06230691,0.34590018,0.5319757,0.18607551,1,1,0,0,1,0
0,0.0,replace,False,0.4958275,0.44592676,-0.04990074,0.4947723,0.60733545,0.11256316,1,1,0,1,1,0
0,0.0,replace,False,0.31752554,0.43239802,0.114872485,0.36501545,0.58274835,0.2177329,0,1,0,1,1,0
0,0.0,replace,False,0.66942966,0.45508662,-0.21434304,0.6661553,0.6326015,-0.03355378,1,1,0,1,1,0
0,0.1304347826086956,replace,False,0.6702971,0.6100073,-0.0602898,0.6527523,0.6963126,0.043560326,1,1,0,1,1,0
0,0.0,replace,False,0.34473017,0.41248912,0.06775895,0.3725821,0.55590606,0.18332395,0,1,0,1,1,0
0,0.0,replace,False,0.14878236,0.5884226,0.43964022,0.15072715,0.6769545,0.52622736,0,1,0,0,1,0
